Year,Farm ,Spray,Week ,Product,Tree,Incidence ,Leaves
2023,1,2,6,ProBlad,1,14.29,16.33
2023,1,2,6,ProBlad,2,6.25,16
2023,1,2,6,ProBlad,3,8,16.67
2023,1,2,6,ProBlad,4,3.92,17
2023,1,2,6,ProBlad,5,0,17.33
2023,1,2,6,ProBlad,6,6.9,19.33
2023,1,2,6,ProBlad,7,5.77,17.33
2023,1,2,6,ProBlad,8,8.7,15.33
2023,1,2,6,ProBlad,9,6,16.67
2023,1,2,6,ProBlad,10,4.88,13.67
2023,1,2,6,ProBlad,11,0,15.33
2023,1,2,6,ProBlad,12,14.29,14
2023,1,2,6,ProBlad,13,10,16.67
2023,1,2,6,ProBlad,14,14.89,15.67
2023,1,2,6,ProBlad,15,18.87,17.67
2023,1,2,6,Kocide,1,3.77,17.67
2023,1,2,6,Kocide,2,8.89,15
2023,1,2,6,Kocide,3,4.55,14.67
2023,1,2,6,Kocide,4,9.38,21.33
2023,1,2,6,Kocide,5,5.66,17.67
2023,1,2,6,Kocide,6,3.57,18.67
2023,1,2,6,Kocide,7,4.44,15
2023,1,2,6,Kocide,8,0,18
2023,1,2,6,Kocide,9,6.9,19.33
2023,1,2,6,Kocide,10,0,15.67
2023,1,2,6,Kocide,11,0,16.33
2023,1,2,6,Kocide,12,1.75,19
2023,1,2,6,Kocide,13,4,16.67
2023,1,2,6,Kocide,14,0,16
2023,1,2,6,Kocide,15,1.45,23
2023,1,2,6,Serenade,1,0,12.33
2023,1,2,6,Serenade,2,6.25,16
2023,1,2,6,Serenade,3,8.33,16
2023,1,2,6,Serenade,4,8,16.67
2023,1,2,6,Serenade,5,3.51,19
2023,1,2,6,Serenade,6,1.61,20.67
2023,1,2,6,Serenade,7,4.65,14.33
2023,1,2,6,Serenade,8,10.91,18.33
2023,1,2,6,Serenade,9,8.7,15.33
2023,1,2,6,Serenade,10,5.45,18.33
2023,1,2,6,Serenade,11,6,16.67
2023,1,2,6,Serenade,12,7.84,17
2023,1,2,6,Serenade,13,3.77,17.67
2023,1,2,6,Serenade,14,8.16,16.33
2023,1,2,6,Serenade,15,10.87,15.33
2023,1,2,6,Badge,1,0,15.33
2023,1,2,6,Badge,2,4.84,20.67
2023,1,2,6,Badge,3,6,16.67
2023,1,2,6,Badge,4,4.65,14.33
2023,1,2,6,Badge,5,4.44,15
2023,1,2,6,Badge,6,3.57,18.67
2023,1,2,6,Badge,7,4.08,16.33
2023,1,2,6,Badge,8,0,14.67
2023,1,2,6,Badge,9,6.38,15.67
2023,1,2,6,Badge,10,0,16
2023,1,2,6,Badge,11,2.04,16.33
2023,1,2,6,Badge,12,8,16.67
2023,1,2,6,Badge,13,8.33,16
2023,1,2,6,Badge,14,5.66,17.67
2023,1,2,6,Badge,15,0,19.33
2023,1,2,6,DoubleNickel,1,0,16.67
2023,1,2,6,DoubleNickel,2,2.08,16
2023,1,2,6,DoubleNickel,3,4.17,16
2023,1,2,6,DoubleNickel,4,8.33,16
2023,1,2,6,DoubleNickel,5,4.17,16
2023,1,2,6,DoubleNickel,6,11.9,14
2023,1,2,6,DoubleNickel,7,16,16.67
2023,1,2,6,DoubleNickel,8,17.5,13.33
2023,1,2,6,DoubleNickel,9,23.08,17.33
2023,1,2,6,DoubleNickel,10,10.71,18.67
2023,1,2,6,DoubleNickel,11,5.66,17.67
2023,1,2,6,DoubleNickel,12,7.41,18
2023,1,2,6,DoubleNickel,13,38.64,14.67
2023,1,2,6,DoubleNickel,14,30.77,17.33
2023,1,2,6,DoubleNickel,15,7.55,17.67
2023,1,2,6,PriaxorA,1,0,17.33
2023,1,2,6,PriaxorA,2,0,16.67
2023,1,2,6,PriaxorA,3,0,16.67
2023,1,2,6,PriaxorA,4,0,23
2023,1,2,6,PriaxorA,5,0,16.67
2023,1,2,6,PriaxorA,6,0,18.67
2023,1,2,6,PriaxorA,7,0,17
2023,1,2,6,PriaxorA,8,0,16.33
2023,1,2,6,PriaxorA,9,0,13.67
2023,1,2,6,PriaxorA,10,0,16.33
2023,1,2,6,PriaxorA,11,0,19
2023,1,2,6,PriaxorA,12,0,15.67
2023,1,2,6,PriaxorA,13,0,18.33
2023,1,2,6,PriaxorA,14,0,18
2023,1,2,6,PriaxorA,15,0,16.67
2023,1,2,6,PriaxorB,1,0,14.33
2023,1,2,6,PriaxorB,2,0,17.33
2023,1,2,6,PriaxorB,3,0,21.67
2023,1,2,6,PriaxorB,4,0,19.67
2023,1,2,6,PriaxorB,5,0,21
2023,1,2,6,PriaxorB,6,0,18
2023,1,2,6,PriaxorB,7,0,17
2023,1,2,6,PriaxorB,8,0,20
2023,1,2,6,PriaxorB,9,0,19.33
2023,1,2,6,PriaxorB,10,0,20.67
2023,1,2,6,PriaxorB,11,0,15.67
2023,1,2,6,PriaxorB,12,0,17.67
2023,1,2,6,PriaxorB,13,0,19.33
2023,1,2,6,PriaxorB,14,0,14
2023,1,2,6,PriaxorB,15,0,18.67
2023,1,2,8,ProBlad,1,0,16.67
2023,1,2,8,ProBlad,2,0,14.33
2023,1,2,8,ProBlad,3,9.8,17
2023,1,2,8,ProBlad,4,15.91,14.67
2023,1,2,8,ProBlad,5,6.12,16.33
2023,1,2,8,ProBlad,6,17.39,15.33
2023,1,2,8,ProBlad,7,13.64,14.67
2023,1,2,8,ProBlad,8,12.77,15.67
2023,1,2,8,ProBlad,9,12.5,16
2023,1,2,8,ProBlad,10,4.44,15
2023,1,2,8,ProBlad,11,12.77,15.67
2023,1,2,8,ProBlad,12,8.7,15.33
2023,1,2,8,ProBlad,13,20,13.33
2023,1,2,8,ProBlad,14,10,16.67
2023,1,2,8,ProBlad,15,10.81,12.33
2023,1,2,8,Kocide,1,0,16
2023,1,2,8,Kocide,2,2.04,16.33
2023,1,2,8,Kocide,3,1.79,18.67
2023,1,2,8,Kocide,4,4.08,16.33
2023,1,2,8,Kocide,5,2.63,12.67
2023,1,2,8,Kocide,6,2.17,15.33
2023,1,2,8,Kocide,7,0,13.33
2023,1,2,8,Kocide,8,1.92,17.33
2023,1,2,8,Kocide,9,4.55,14.67
2023,1,2,8,Kocide,10,0,14
2023,1,2,8,Kocide,11,0,15
2023,1,2,8,Kocide,12,3.92,17
2023,1,2,8,Kocide,13,7.14,14
2023,1,2,8,Kocide,14,0,14.33
2023,1,2,8,Kocide,15,0,13.33
2023,1,2,8,Serenade,1,1.79,18.67
2023,1,2,8,Serenade,2,6.67,15
2023,1,2,8,Serenade,3,8,16.67
2023,1,2,8,Serenade,4,9.3,14.33
2023,1,2,8,Serenade,5,14.63,13.67
2023,1,2,8,Serenade,6,2.38,14
2023,1,2,8,Serenade,7,10.87,15.33
2023,1,2,8,Serenade,8,0,14
2023,1,2,8,Serenade,9,9.62,17.33
2023,1,2,8,Serenade,10,13.33,15
2023,1,2,8,Serenade,11,0,14.33
2023,1,2,8,Serenade,12,0,16.67
2023,1,2,8,Serenade,13,11.9,14
2023,1,2,8,Serenade,14,2.27,14.67
2023,1,2,8,Serenade,15,8,16.67
2023,1,2,8,Badge,1,7.41,18
2023,1,2,8,Badge,2,8.7,15.33
2023,1,2,8,Badge,3,0,14
2023,1,2,8,Badge,4,0,16
2023,1,2,8,Badge,5,2.44,13.67
2023,1,2,8,Badge,6,0,14
2023,1,2,8,Badge,7,0,14
2023,1,2,8,Badge,8,2.44,13.67
2023,1,2,8,Badge,9,11.9,14
2023,1,2,8,Badge,10,2.22,15
2023,1,2,8,Badge,11,4.17,16
2023,1,2,8,Badge,12,0,15.33
2023,1,2,8,Badge,13,4,16.67
2023,1,2,8,Badge,14,0,13.67
2023,1,2,8,Badge,15,4.44,15
2023,1,2,8,DoubleNickel,1,8.51,15.67
2023,1,2,8,DoubleNickel,2,6.82,14.67
2023,1,2,8,DoubleNickel,3,0,16
2023,1,2,8,DoubleNickel,4,12.2,13.67
2023,1,2,8,DoubleNickel,5,12.24,16.33
2023,1,2,8,DoubleNickel,6,15.79,12.67
2023,1,2,8,DoubleNickel,7,2.44,13.67
2023,1,2,8,DoubleNickel,8,4.88,13.67
2023,1,2,8,DoubleNickel,9,13.89,12
2023,1,2,8,DoubleNickel,10,4.88,13.67
2023,1,2,8,DoubleNickel,11,4.76,14
2023,1,2,8,DoubleNickel,12,6.52,15.33
2023,1,2,8,DoubleNickel,13,7.89,12.67
2023,1,2,8,DoubleNickel,14,1.96,17
2023,1,2,8,DoubleNickel,15,2.08,16
2023,1,2,8,PriaxorA,1,0,14
2023,1,2,8,PriaxorA,2,0,14.67
2023,1,2,8,PriaxorA,3,0,18
2023,1,2,8,PriaxorA,4,0,16.33
2023,1,2,8,PriaxorA,5,0,16.33
2023,1,2,8,PriaxorA,6,0,17
2023,1,2,8,PriaxorA,7,0,17.33
2023,1,2,8,PriaxorA,8,0,17
2023,1,2,8,PriaxorA,9,0,16
2023,1,2,8,PriaxorA,10,0,17.67
2023,1,2,8,PriaxorA,11,0,16.67
2023,1,2,8,PriaxorA,12,0,16.67
2023,1,2,8,PriaxorA,13,0,16
2023,1,2,8,PriaxorA,14,0,14.33
2023,1,2,8,PriaxorA,15,0,13.33
2023,1,2,8,PriaxorB,1,0,13.33
2023,1,2,8,PriaxorB,2,0,13.33
2023,1,2,8,PriaxorB,3,0,13.33
2023,1,2,8,PriaxorB,4,0,13.33
2023,1,2,8,PriaxorB,5,0,13.33
2023,1,2,8,PriaxorB,6,0,13.33
2023,1,2,8,PriaxorB,7,0,13.33
2023,1,2,8,PriaxorB,8,0,13.33
2023,1,2,8,PriaxorB,9,0,13.33
2023,1,2,8,PriaxorB,10,0,13.33
2023,1,2,8,PriaxorB,11,0,13.33
2023,1,2,8,PriaxorB,12,0,13.33
2023,1,2,8,PriaxorB,13,0,13.33
2023,1,2,8,PriaxorB,14,0,13.33
2023,1,2,8,PriaxorB,15,0,13.33
2023,1,2,10,ProBlad,1,10.42,16
2023,1,2,10,ProBlad,2,4.65,14.33
2023,1,2,10,ProBlad,3,12.24,16.33
2023,1,2,10,ProBlad,4,6.25,16
2023,1,2,10,ProBlad,5,9.09,14.67
2023,1,2,10,ProBlad,6,14.52,20.67
2023,1,2,10,ProBlad,7,1.96,17
2023,1,2,10,ProBlad,8,12.73,18.33
2023,1,2,10,ProBlad,9,6.12,16.33
2023,1,2,10,ProBlad,10,2.04,16.33
2023,1,2,10,ProBlad,11,4.44,15
2023,1,2,10,ProBlad,12,7.69,13
2023,1,2,10,ProBlad,13,18,16.67
2023,1,2,10,ProBlad,14,6.12,16.33
2023,1,2,10,ProBlad,15,4.88,13.67
2023,1,2,10,Kocide,1,0,13.33
2023,1,2,10,Kocide,2,4.35,15.33
2023,1,2,10,Kocide,3,7.27,18.33
2023,1,2,10,Kocide,4,4.17,16
2023,1,2,10,Kocide,5,3.85,17.33
2023,1,2,10,Kocide,6,2.04,16.33
2023,1,2,10,Kocide,7,5.17,19.33
2023,1,2,10,Kocide,8,5.36,18.67
2023,1,2,10,Kocide,9,0,17
2023,1,2,10,Kocide,10,0,18
2023,1,2,10,Kocide,11,0,15
2023,1,2,10,Kocide,12,1.96,17
2023,1,2,10,Kocide,13,6.52,15.33
2023,1,2,10,Kocide,14,0,16
2023,1,2,10,Kocide,15,4.65,14.33
2023,1,2,10,Serenade,1,6.82,14.67
2023,1,2,10,Serenade,2,3.64,18.33
2023,1,2,10,Serenade,3,4.76,14
2023,1,2,10,Serenade,4,9.62,17.33
2023,1,2,10,Serenade,5,5.56,18
2023,1,2,10,Serenade,6,0,13.33
2023,1,2,10,Serenade,7,8.89,15
2023,1,2,10,Serenade,8,6.67,15
2023,1,2,10,Serenade,9,0,15
2023,1,2,10,Serenade,10,2.33,14.33
2023,1,2,10,Serenade,11,11.9,14
2023,1,2,10,Serenade,12,11.36,14.67
2023,1,2,10,Serenade,13,11.11,18
2023,1,2,10,Serenade,14,12.77,15.67
2023,1,2,10,Serenade,15,11.11,12
2023,1,2,10,Badge,1,25,16
2023,1,2,10,Badge,2,6.82,14.67
2023,1,2,10,Badge,3,12.24,16.33
2023,1,2,10,Badge,4,0,18
2023,1,2,10,Badge,5,7.55,17.67
2023,1,2,10,Badge,6,3.85,17.33
2023,1,2,10,Badge,7,0,18
2023,1,2,10,Badge,8,3.39,19.67
2023,1,2,10,Badge,9,0,14.33
2023,1,2,10,Badge,10,3.64,18.33
2023,1,2,10,Badge,11,0,18
2023,1,2,10,Badge,12,3.51,19
2023,1,2,10,Badge,13,0,17.33
2023,1,2,10,Badge,14,2,16.67
2023,1,2,10,Badge,15,2.17,15.33
2023,1,2,10,DoubleNickel,1,2.17,15.33
2023,1,2,10,DoubleNickel,2,5.66,17.67
2023,1,2,10,DoubleNickel,3,12.24,16.33
2023,1,2,10,DoubleNickel,4,18,16.67
2023,1,2,10,DoubleNickel,5,9.76,13.67
2023,1,2,10,DoubleNickel,6,16.67,12
2023,1,2,10,DoubleNickel,7,21.95,13.67
2023,1,2,10,DoubleNickel,8,10.42,16
2023,1,2,10,DoubleNickel,9,13.64,14.67
2023,1,2,10,DoubleNickel,10,6.82,14.67
2023,1,2,10,DoubleNickel,11,16.67,16
2023,1,2,10,DoubleNickel,12,27.27,14.67
2023,1,2,10,DoubleNickel,13,34.29,11.67
2023,1,2,10,DoubleNickel,14,0,16.67
2023,1,2,10,DoubleNickel,15,3.64,18.33
2023,1,2,10,PriaxorA,1,0,15.33
2023,1,2,10,PriaxorA,2,0,15
2023,1,2,10,PriaxorA,3,1.85,18
2023,1,2,10,PriaxorA,4,0,17.33
2023,1,2,10,PriaxorA,5,0,19.33
2023,1,2,10,PriaxorA,6,0,18
2023,1,2,10,PriaxorA,7,0,15
2023,1,2,10,PriaxorA,8,0,19.33
2023,1,2,10,PriaxorA,9,0,17.33
2023,1,2,10,PriaxorA,10,1.96,17
2023,1,2,10,PriaxorA,11,5,20
2023,1,2,10,PriaxorA,12,0,18.67
2023,1,2,10,PriaxorA,13,0,13
2023,1,2,10,PriaxorA,14,0,19.67
2023,1,2,10,PriaxorA,15,2.13,15.67
2023,1,2,10,PriaxorB,1,0,16
2023,1,2,10,PriaxorB,2,0,17
2023,1,2,10,PriaxorB,3,0,19
2023,1,2,10,PriaxorB,4,0,20
2023,1,2,10,PriaxorB,5,0,19.33
2023,1,2,10,PriaxorB,6,0,15.33
2023,1,2,10,PriaxorB,7,0,14
2023,1,2,10,PriaxorB,8,0,19.33
2023,1,2,10,PriaxorB,9,0,18
2023,1,2,10,PriaxorB,10,0,17
2023,1,2,10,PriaxorB,11,0,20.67
2023,1,2,10,PriaxorB,12,0,18.67
2023,1,2,10,PriaxorB,13,0,15.67
2023,1,2,10,PriaxorB,14,0,18.33
2023,1,2,10,PriaxorB,15,0,18
2023,1,2,12,ProBlad,1,9.09,14.67
2023,1,2,12,ProBlad,2,5.45,18.33
2023,1,2,12,ProBlad,3,9.52,14
2023,1,2,12,ProBlad,4,15.38,17.33
2023,1,2,12,ProBlad,5,5.56,18
2023,1,2,12,ProBlad,6,17.5,13.33
2023,1,2,12,ProBlad,7,8.89,15
2023,1,2,12,ProBlad,8,6.67,15
2023,1,2,12,ProBlad,9,15.56,15
2023,1,2,12,ProBlad,10,9.3,14.33
2023,1,2,12,ProBlad,11,14.29,14
2023,1,2,12,ProBlad,12,15.91,14.67
2023,1,2,12,ProBlad,13,14.81,18
2023,1,2,12,ProBlad,14,19.15,15.67
2023,1,2,12,ProBlad,15,11.11,12
2023,1,2,12,Kocide,1,0,13.33
2023,1,2,12,Kocide,2,4.35,15.33
2023,1,2,12,Kocide,3,7.27,18.33
2023,1,2,12,Kocide,4,4.17,16
2023,1,2,12,Kocide,5,3.85,17.33
2023,1,2,12,Kocide,6,2.04,16.33
2023,1,2,12,Kocide,7,5.17,19.33
2023,1,2,12,Kocide,8,5.36,18.67
2023,1,2,12,Kocide,9,0,17
2023,1,2,12,Kocide,10,0,18
2023,1,2,12,Kocide,11,0,15
2023,1,2,12,Kocide,12,1.96,17
2023,1,2,12,Kocide,13,6.52,15.33
2023,1,2,12,Kocide,14,0,16
2023,1,2,12,Kocide,15,4.65,14.33
2023,1,2,12,Serenade,1,10.42,16
2023,1,2,12,Serenade,2,4.65,14.33
2023,1,2,12,Serenade,3,12.24,16.33
2023,1,2,12,Serenade,4,6.25,16
2023,1,2,12,Serenade,5,9.09,14.67
2023,1,2,12,Serenade,6,14.52,20.67
2023,1,2,12,Serenade,7,1.96,17
2023,1,2,12,Serenade,8,12.73,18.33
2023,1,2,12,Serenade,9,6.12,16.33
2023,1,2,12,Serenade,10,2.04,16.33
2023,1,2,12,Serenade,11,4.44,15
2023,1,2,12,Serenade,12,7.69,13
2023,1,2,12,Serenade,13,18,16.67
2023,1,2,12,Serenade,14,6.12,16.33
2023,1,2,12,Serenade,15,4.88,13.67
2023,1,2,12,Badge,1,25,16
2023,1,2,12,Badge,2,6.82,14.67
2023,1,2,12,Badge,3,12.24,16.33
2023,1,2,12,Badge,4,0,18
2023,1,2,12,Badge,5,7.55,17.67
2023,1,2,12,Badge,6,3.85,17.33
2023,1,2,12,Badge,7,0,18
2023,1,2,12,Badge,8,3.39,19.67
2023,1,2,12,Badge,9,0,14.33
2023,1,2,12,Badge,10,3.64,18.33
2023,1,2,12,Badge,11,0,18
2023,1,2,12,Badge,12,3.51,19
2023,1,2,12,Badge,13,0,17.33
2023,1,2,12,Badge,14,2,16.67
2023,1,2,12,Badge,15,2.17,15.33
2023,1,2,12,DoubleNickel,1,2.17,15.33
2023,1,2,12,DoubleNickel,2,5.66,17.67
2023,1,2,12,DoubleNickel,3,12.24,16.33
2023,1,2,12,DoubleNickel,4,18,16.67
2023,1,2,12,DoubleNickel,5,9.76,13.67
2023,1,2,12,DoubleNickel,6,16.67,12
2023,1,2,12,DoubleNickel,7,21.95,13.67
2023,1,2,12,DoubleNickel,8,10.42,16
2023,1,2,12,DoubleNickel,9,13.64,14.67
2023,1,2,12,DoubleNickel,10,6.82,14.67
2023,1,2,12,DoubleNickel,11,16.67,16
2023,1,2,12,DoubleNickel,12,27.27,14.67
2023,1,2,12,DoubleNickel,13,34.29,11.67
2023,1,2,12,DoubleNickel,14,0,16.67
2023,1,2,12,DoubleNickel,15,3.64,18.33
2023,1,2,12,PriaxorA,1,0,15.33
2023,1,2,12,PriaxorA,2,0,15
2023,1,2,12,PriaxorA,3,1.85,18
2023,1,2,12,PriaxorA,4,0,17.33
2023,1,2,12,PriaxorA,5,0,19.33
2023,1,2,12,PriaxorA,6,0,18
2023,1,2,12,PriaxorA,7,0,15
2023,1,2,12,PriaxorA,8,0,19.33
2023,1,2,12,PriaxorA,9,0,17.33
2023,1,2,12,PriaxorA,10,1.96,17
2023,1,2,12,PriaxorA,11,5,20
2023,1,2,12,PriaxorA,12,0,18.67
2023,1,2,12,PriaxorA,13,0,13
2023,1,2,12,PriaxorA,14,0,19.67
2023,1,2,12,PriaxorA,15,2.13,15.67
2023,1,2,12,PriaxorB,1,0,16
2023,1,2,12,PriaxorB,2,0,17
2023,1,2,12,PriaxorB,3,0,19
2023,1,2,12,PriaxorB,4,0,20
2023,1,2,12,PriaxorB,5,0,19.33
2023,1,2,12,PriaxorB,6,0,15.33
2023,1,2,12,PriaxorB,7,0,14
2023,1,2,12,PriaxorB,8,0,19.33
2023,1,2,12,PriaxorB,9,0,18
2023,1,2,12,PriaxorB,10,0,17
2023,1,2,12,PriaxorB,11,0,20.67
2023,1,2,12,PriaxorB,12,0,18.67
2023,1,2,12,PriaxorB,13,0,15.67
2023,1,2,12,PriaxorB,14,0,18.33
2023,1,2,12,PriaxorB,15,0,18
2023,2,1,0,ProBlad,1,4.62,21.67
2023,2,1,0,ProBlad,2,8.7,15.33
2023,2,1,0,ProBlad,3,7.84,17
2023,2,1,0,ProBlad,4,13.33,20
2023,2,1,0,ProBlad,5,12.73,18.33
2023,2,1,0,ProBlad,6,13.21,17.67
2023,2,1,0,ProBlad,7,0,20.33
2023,2,1,0,ProBlad,8,10.87,15.33
2023,2,1,0,ProBlad,9,10,20
2023,2,1,0,ProBlad,10,0,22
2023,2,1,0,ProBlad,11,8.16,16.33
2023,2,1,0,ProBlad,12,11.32,17.67
2023,2,1,0,ProBlad,13,12.28,19
2023,2,1,0,ProBlad,14,3.23,20.67
2023,2,1,0,ProBlad,15,7.27,18.33
2023,2,1,0,Kocide,1,11.11,18
2023,2,1,0,Kocide,2,0,20.33
2023,2,1,0,Kocide,3,3.13,21.33
2023,2,1,0,Kocide,4,6.06,22
2023,2,1,0,Kocide,5,6.82,14.67
2023,2,1,0,Kocide,6,3.13,21.33
2023,2,1,0,Kocide,7,1.52,22
2023,2,1,0,Kocide,8,0,24.33
2023,2,1,0,Kocide,9,3.03,11
2023,2,1,0,Kocide,10,0,13.67
2023,2,1,0,Kocide,11,3.85,8.67
2023,2,1,0,Kocide,12,0,12.67
2023,2,1,0,Kocide,13,6.67,10
2023,2,1,0,Kocide,14,11.76,17
2023,2,1,0,Kocide,15,5,20
2023,2,1,0,Serenade,1,11.63,14.33
2023,2,1,0,Serenade,2,9.3,14.33
2023,2,1,0,Serenade,3,8.51,15.67
2023,2,1,0,Serenade,4,20.69,19.33
2023,2,1,0,Serenade,5,11.32,17.67
2023,2,1,0,Serenade,6,12.24,16.33
2023,2,1,0,Serenade,7,1.56,21.33
2023,2,1,0,Serenade,8,37.14,11.67
2023,2,1,0,Serenade,9,9.59,24.33
2023,2,1,0,Serenade,10,31.82,14.67
2023,2,1,0,Serenade,11,6.67,15
2023,2,1,0,Serenade,12,18,16.67
2023,2,1,0,Serenade,13,5.45,18.33
2023,2,1,0,Serenade,14,7.02,19
2023,2,1,0,Serenade,15,14.63,13.67
2023,2,1,0,Badge,1,12,16.67
2023,2,1,0,Badge,2,33.33,16
2023,2,1,0,Badge,3,16.67,16
2023,2,1,0,Badge,4,2.08,16
2023,2,1,0,Badge,5,21.43,14
2023,2,1,0,Badge,6,15.79,19
2023,2,1,0,Badge,7,14.04,19
2023,2,1,0,Badge,8,16.36,18.33
2023,2,1,0,Badge,9,3.39,19.67
2023,2,1,0,Badge,10,6.35,21
2023,2,1,0,Badge,11,13.73,17
2023,2,1,0,Badge,12,9.3,14.33
2023,2,1,0,Badge,13,8.93,18.67
2023,2,1,0,Badge,14,15.22,15.33
2023,2,1,0,Badge,15,33.96,17.67
2023,2,1,0,DoubleNickel,1,17.02,15.67
2023,2,1,0,DoubleNickel,2,27.59,19.33
2023,2,1,0,DoubleNickel,3,12.28,19
2023,2,1,0,DoubleNickel,4,17.54,19
2023,2,1,0,DoubleNickel,5,19.67,20.33
2023,2,1,0,DoubleNickel,6,16.39,20.33
2023,2,1,0,DoubleNickel,7,21.95,13.67
2023,2,1,0,DoubleNickel,8,8.77,19
2023,2,1,0,DoubleNickel,9,20,18.33
2023,2,1,0,DoubleNickel,10,29.17,16
2023,2,1,0,DoubleNickel,11,10.2,16.33
2023,2,1,0,DoubleNickel,12,16.33,16.33
2023,2,1,0,DoubleNickel,13,14.29,16.33
2023,2,1,0,DoubleNickel,14,20.37,18
2023,2,1,0,DoubleNickel,15,3.39,19.67
2023,2,1,0,PriaxorA,1,26.47,11.33
2023,2,1,0,PriaxorA,2,28.85,17.33
2023,2,1,0,PriaxorA,3,32.5,13.33
2023,2,1,0,PriaxorA,4,51.02,16.33
2023,2,1,0,PriaxorA,5,13.95,14.33
2023,2,1,0,PriaxorA,6,10.96,24.33
2023,2,1,0,PriaxorA,7,19.4,22.33
2023,2,1,0,PriaxorA,8,24.32,12.33
2023,2,1,0,PriaxorA,9,5.56,18
2023,2,1,0,PriaxorA,10,2.99,22.33
2023,2,1,0,PriaxorA,11,8.33,20
2023,2,1,0,PriaxorA,12,14.89,15.67
2023,2,1,0,PriaxorA,13,22.22,18
2023,2,1,0,PriaxorA,14,27.78,12
2023,2,1,0,PriaxorA,15,13.21,17.67
2023,2,1,0,PriaxorB,1,2.04,16.33
2023,2,1,0,PriaxorB,2,6.67,15
2023,2,1,0,PriaxorB,3,19.35,10.33
2023,2,1,0,PriaxorB,4,18.92,12.33
2023,2,1,0,PriaxorB,5,13.79,19.33
2023,2,1,0,PriaxorB,6,10.42,16
2023,2,1,0,PriaxorB,7,27.08,16
2023,2,1,0,PriaxorB,8,15.56,15
2023,2,1,0,PriaxorB,9,17.5,13.33
2023,2,1,0,PriaxorB,10,12.16,24.67
2023,2,1,0,PriaxorB,11,20.45,14.67
2023,2,1,0,PriaxorB,12,0,18.33
2023,2,1,0,PriaxorB,13,25,13.33
2023,2,1,0,PriaxorB,14,7.55,17.67
2023,2,1,0,PriaxorB,15,14.75,20.33
2023,2,1,2,ProBlad,1,0,16
2023,2,1,2,ProBlad,2,13.33,10
2023,2,1,2,ProBlad,3,4.65,14.33
2023,2,1,2,ProBlad,4,6.12,16.33
2023,2,1,2,ProBlad,5,2.38,14
2023,2,1,2,ProBlad,6,9.09,14.67
2023,2,1,2,ProBlad,7,6.67,15
2023,2,1,2,ProBlad,8,5.41,12.33
2023,2,1,2,ProBlad,9,43.18,14.67
2023,2,1,2,ProBlad,10,8.33,12
2023,2,1,2,ProBlad,11,18.92,12.33
2023,2,1,2,ProBlad,12,5,13.33
2023,2,1,2,ProBlad,13,0,18.33
2023,2,1,2,ProBlad,14,8.33,20
2023,2,1,2,ProBlad,15,2.08,16
2023,2,1,2,Kocide,1,0,16
2023,2,1,2,Kocide,2,2.5,13.33
2023,2,1,2,Kocide,3,0,13.67
2023,2,1,2,Kocide,4,7.32,13.67
2023,2,1,2,Kocide,5,2.04,16.33
2023,2,1,2,Kocide,6,0,13.33
2023,2,1,2,Kocide,7,0,15.33
2023,2,1,2,Kocide,8,2.5,13.33
2023,2,1,2,Kocide,9,0,11
2023,2,1,2,Kocide,10,0,15
2023,2,1,2,Kocide,11,0,15
2023,2,1,2,Kocide,12,2.33,14.33
2023,2,1,2,Kocide,13,1.89,17.67
2023,2,1,2,Kocide,14,0,17.67
2023,2,1,2,Kocide,15,2.86,11.67
2023,2,1,2,Serenade,1,0,19
2023,2,1,2,Serenade,2,3.57,18.67
2023,2,1,2,Serenade,3,31.71,13.67
2023,2,1,2,Serenade,4,19.67,20.33
2023,2,1,2,Serenade,5,1.59,21
2023,2,1,2,Serenade,6,14.29,14
2023,2,1,2,Serenade,7,4.76,14
2023,2,1,2,Serenade,8,9.43,17.67
2023,2,1,2,Serenade,9,10.94,21.33
2023,2,1,2,Serenade,10,4.08,16.33
2023,2,1,2,Serenade,11,9.62,17.33
2023,2,1,2,Serenade,12,6.67,15
2023,2,1,2,Serenade,13,23.91,15.33
2023,2,1,2,Serenade,14,21.43,14
2023,2,1,2,Serenade,15,11.67,20
2023,2,1,2,Badge,1,0,15
2023,2,1,2,Badge,2,1.59,21
2023,2,1,2,Badge,3,3.33,20
2023,2,1,2,Badge,4,13.46,17.33
2023,2,1,2,Badge,5,0,23.67
2023,2,1,2,Badge,6,1.92,17.33
2023,2,1,2,Badge,7,12.73,18.33
2023,2,1,2,Badge,8,6.35,21
2023,2,1,2,Badge,9,8.16,16.33
2023,2,1,2,Badge,10,3.51,19
2023,2,1,2,Badge,11,12.28,19
2023,2,1,2,Badge,12,6.12,16.33
2023,2,1,2,Badge,13,16,16.67
2023,2,1,2,Badge,14,0,18
2023,2,1,2,Badge,15,3.7,18
2023,2,1,2,DoubleNickel,1,0,17.67
2023,2,1,2,DoubleNickel,2,2.44,13.67
2023,2,1,2,DoubleNickel,3,1.69,19.67
2023,2,1,2,DoubleNickel,4,15.56,15
2023,2,1,2,DoubleNickel,5,10.91,18.33
2023,2,1,2,DoubleNickel,6,0,23.67
2023,2,1,2,DoubleNickel,7,13.21,17.67
2023,2,1,2,DoubleNickel,8,12.07,19.33
2023,2,1,2,DoubleNickel,9,7.02,19
